CustomerKey,Workload,PartnerOneKey,Consumption
676967034,MODWRK,2823963,5563.19
676964126,AZURE,1018532,1893218.37
676952366,AZURE,-101535,1802020.72
683865803,AZURE,1061072,985.59
677020507,AZURE,4504602,43624.23
683844255,AZURE,1018747,785228.25
677070845,MODWRK,1142665,41.42
683841868,MODWRK,1121211,4217.61
677621639,MODWRK,3376917,347.76
683842957,AZURE,1023126,36037.43
677754085,AZURE,1104812,15357
676962183,MODWRK,1118603,2864.66
676976641,MODWRK,1015394,62794.47
676964986,BIZAPP,1020951,107.44
676953296,MODWRK,4532050,32170.3
676968471,AZURE,1018532,191232.52
677621686,MODWRK,1359050,639.78
677019457,MODWRK,1166415,1235.79
676952885,MODWRK,1020955,26283.03
683883444,MODWRK,1018747,1249.65
680484922,AZURE,1018856,68108.4
676983439,AZURE,1121211,246826.03
683847132,AZURE,1023309,27105.96
676964971,AZURE,1023126,3968904.72
676954778,AZURE,1104812,5024
676955286,BIZAPP,1540400,0
676954417,AZURE,6007360,292020
676957104,MODWRK,1020951,19865.91
676967747,MODWRK,4813611,1643.2
677018871,AZURE,1018532,108803.27
676953266,AZURE,1359050,1293635.89
683843223,MODWRK,1166415,797.64
676952885,BIZAPP,1020955,457.42
677621026,BIZAPP,1025084,2.05
676987116,MODWRK,1018856,1655.49
683862658,MODWRK,1121211,1444.57
683844353,AZURE,6016266,16422.66
676977187,MODWRK,1101529,1242.07
683875136,AZURE,1104812,50339.78
676994792,BIZAPP,1540400,13.59
676967023,MODWRK,1015394,89.87
676964639,MODWRK,1020951,3020.04
677012723,MODWRK,4532248,10047.32
677012823,AZURE,1018532,955796.09
683841904,MODWRK,1359050,521.57
683173956,MODWRK,1100749,17593.62
676953910,BIZAPP,1022559,9.18
676953560,AZURE,1018747,2163189.82
677023914,MODWRK,1018856,2476.36
677034473,MODWRK,1121211,377.56
677621084,MODWRK,1144147,2162.11
676990880,MODWRK,6446231,1521.37
676954988,AZURE,5227847,7994803.33
676966533,MODWRK,1540400,2312.69
676955108,AZURE,1015394,333056.37
677026518,MODWRK,1020951,2337.66
676953263,AZURE,3574304,136906.29
676953843,AZURE,1018532,1162377.61
677003772,AZURE,2107902,15270
676954324,BIZAPP,2698463,116.84
676956408,MODWRK,1542558,23041.2
677079716,AZURE,1018747,252542.02
677620803,AZURE,1142665,86024.29
676955242,MODWRK,1121211,6348.29
676954399,AZURE,6016266,84988.11
676968308,AZURE,1023126,129147.05
677620530,AZURE,1104812,16104.66
677620412,AZURE,4836695,133992.43
676979921,AZURE,1015394,4127076.98
677005762,MODWRK,1221213,1484.65
676953466,MODWRK,2823963,604290.05
677621306,AZURE,1018532,1306.55
683174034,AZURE,2107902,29169
676954160,AZURE,1028052,14746.5
676976093,MODWRK,1020955,9187.82
677015808,MODWRK,1018747,4307.28
676957283,AZURE,1018856,49076.88
683841893,AZURE,1121211,1246628.07
676951449,AZURE,1023309,18759.36
677094888,MODWRK,1023126,4548.96
683868491,AZURE,1104812,6485.39
683841811,MODWRK,1540400,195.09
677620910,AZURE,1015394,239178.33
677077898,MODWRK,1020951,2667.14
676975056,MODWRK,4813611,987.44
676996205,AZURE,1018532,990959.24
676981401,MODWRK,3381839,663.79
683174043,AZURE,5171650,68389.86
677620609,AZURE,1020353,120123.18
683912545,MODWRK,1018747,65.08
677023914,AZURE,1018856,36925.33
677024252,AZURE,1121211,12856.61
676953415,AZURE,1023309,14869.5
677621988,MODWRK,6446231,493.51
677102964,MODWRK,1122167,54721.99
676966533,AZURE,1540400,541536.87
677066791,AZURE,1015394,194032.97
683173928,BIZAPP,1047415,289.69
677017526,MODWRK,1015341,1081.2
683729953,AZURE,1018532,668241.49
683173842,AZURE,-111312,2120040.16
677621134,AZURE,1166415,6770.58
683883047,MODWRK,1542558,2042.2
683883444,AZURE,1018747,853.28
683174029,AZURE,1018856,597211.6
677046814,AZURE,1121211,54261.51
677621152,AZURE,1023309,29401.11
683858878,MODWRK,1023126,2605.62
677621412,AZURE,4725235,566381.1
683841744,AZURE,6233488,15136.5
677621299,MODWRK,1015394,2963.39
677091429,MODWRK,1221213,2356.7
683173847,MODWRK,4813611,4600.03
676974827,MODWRK,1018532,1344.22
677003772,MODWRK,3381839,3.94
677027343,MODWRK,1166415,1524.28
676952770,AZURE,5193883,370104.4
676966542,MODWRK,1018747,17477.78
676978074,AZURE,1018856,714246.85
676956957,AZURE,1121211,48751.5
677621199,MODWRK,3376917,6276.3
677620372,AZURE,1023126,644897.3
677574361,AZURE,1104812,4922
677041963,MODWRK,1540400,82.96
676987530,BIZAPP,1021623,0.99
676954982,MODWRK,1023893,1231.44
677056182,MODWRK,4813611,981.12
677621102,MODWRK,5432259,1929.63
677003774,MODWRK,1021985,17426.75
677072811,AZURE,1166415,73771.82
676952771,MODWRK,1123381,79682.35
676966824,AZURE,1388828,0
676957283,MODWRK,1018856,1151.79
677621980,AZURE,1121211,362640.01
683842138,AZURE,1023309,15121.5
677652045,AZURE,1023126,230349.04
683904495,AZURE,-100625,6704.56
676954731,AZURE,-2719,1208706.95
676962589,AZURE,1015394,943907.83
683848785,AZURE,-110986,65808.51
684408082,AZURE,2919027,315588.53
677621102,BIZAPP,5432259,144.06
677014435,MODWRK,1359050,14217.96
676973415,MODWRK,1166415,5019.24
676955221,AZURE,4504602,69100.84
676998249,AZURE,1128427,56056.95
677063919,MODWRK,4554485,1.01
677049529,AZURE,1121211,1117.02
676959892,AZURE,6016266,4345.11
677015564,AZURE,1023126,497371.95
676953516,AZURE,1104812,15241.5
677621055,BIZAPP,1540400,8.75
677087502,AZURE,1015394,13489.53
683843294,MODWRK,2008817,692.77
683515591,BIZAPP,1636103,45.65
683844696,MODWRK,1018532,4689.05
677621797,MODWRK,1359050,3780.28
677027343,BIZAPP,1166415,10.09
677078531,AZURE,4504602,5045.5
683844399,AZURE,1018747,132885
683841878,MODWRK,1142665,9242.57
676992681,AZURE,1121211,285268
676953117,AZURE,1023938,8771179.56
676958341,AZURE,1023126,57975.62
677620819,AZURE,1104812,15118.5
683174045,MODWRK,1540400,7897.26
676982981,AZURE,1015394,44792.94
683915682,MODWRK,1020951,4866.6
677021241,MODWRK,2823963,4170.32
676962329,BIZAPP,1018532,79.58
676953073,AZURE,1359050,3758221.47
677006177,MODWRK,1166415,0
676952771,BIZAPP,1123381,0
677622224,MODWRK,1018747,712.33
677621724,AZURE,1142665,796420.75
677574543,MODWRK,1121211,1844.84
676953201,AZURE,6016266,226996.03
683865172,MODWRK,1023126,2944.53
676955606,AZURE,4396312,364176.7
676966526,BIZAPP,1540400,11.19
683913471,AZURE,1015394,840169.32
677621586,BIZAPP,1191733,65.01
676956120,MODWRK,2823963,2960.5
677621830,AZURE,1018532,170232.46
676953731,AZURE,1359050,23968.22
683862276,MODWRK,1166415,1317.38
683861727,AZURE,4504602,14183.11
676966675,AZURE,4468148,1525948.9
683865452,AZURE,1028782,9824.52
676957440,MODWRK,1121211,2015.03
676953868,AZURE,1023309,4857
677012970,AZURE,1023126,156274.57
676953615,AZURE,1104812,27134.84
677621647,AZURE,1540400,48714.87
683854242,MODWRK,1015394,22254.42
677065060,MODWRK,1020951,907.89
676952972,AZURE,4813611,179382.42
677025022,AZURE,1018532,1326768.43
677033315,MODWRK,1115702,16.42
683869667,AZURE,1838349,227339.6
676955513,AZURE,4504602,4949.5
683844602,MODWRK,1018747,5468.64
676956523,MODWRK,1018856,9561.83
683844758,AZURE,1121211,39220.77
676966913,AZURE,1023309,5007
683843793,MODWRK,6446231,4962.75
676983964,BIZAPP,1540400,3.98
676973112,AZURE,1015394,94012.88
676953935,AZURE,1280214,55389.9
683875501,MODWRK,4813611,2295.82
683843406,MODWRK,1018532,42.76
676952937,AZURE,1020958,37310.85
683858343,MODWRK,1166415,328.82
683174028,BIZAPP,4826598,69.68
676955952,BIZAPP,1018747,18.5
676961515,AZURE,1018856,15015.09
683867502,MODWRK,1121211,1181.02
676954142,AZURE,6016266,16463.49
683865172,AZURE,1023126,40640.06
676966526,MODWRK,1540400,1300.22
683843651,AZURE,1015394,102552.08
676960877,BIZAPP,1047415,423.97
676952972,MODWRK,1709371,53064.91
676956773,MODWRK,1018532,119.48
683887951,MODWRK,1359050,1359.38
683848369,BIZAPP,1166415,1.02
676976222,AZURE,4504602,11296.24
676967715,MODWRK,1018747,6468.92
677620729,MODWRK,1139911,576.9
677030171,MODWRK,1121211,13387.44
683953109,AZURE,6159125,372616.83
677025294,AZURE,1023126,189042.97
677091992,MODWRK,1540400,9921.73
683843181,AZURE,1015394,33097.63
676953174,BIZAPP,1680849,16.32
677621795,MODWRK,1709371,5488.64
676990686,AZURE,1018532,160147.73
685372018,MODWRK,1359050,4302.59
683865526,AZURE,2189507,926328.13
683842442,BIZAPP,1022559,2.92
676953686,AZURE,1018747,1054966.95
677621724,MODWRK,1142665,1934.23
677091501,MODWRK,1121211,2223.9
676952718,AZURE,6016266,889399.11
677080036,MODWRK,6446231,442
683863869,MODWRK,1540400,2426.05
677620874,AZURE,1015394,92358.62
677620277,MODWRK,1023893,5224.89
676960016,MODWRK,2823963,72307.27
683873233,MODWRK,1018532,3104.7
683841938,MODWRK,1359050,1203.8
683863234,AZURE,1166415,244279.11
677621914,BIZAPP,1022559,421.97
676970447,AZURE,1018747,1754919.46
676956523,AZURE,1018856,293778.44
677044763,MODWRK,3931983,8.79
677753942,AZURE,6016266,107860.34
683841699,MODWRK,1023126,1135.88
677008545,MODWRK,1540400,36.56
683843320,MODWRK,1015394,1343.74
676954693,MODWRK,1047415,7545.5
676964464,MODWRK,1156094,4748.5
676975430,AZURE,1018532,6865.98
676953022,AZURE,1359050,133572.45
677014515,BIZAPP,1166415,0
676969407,MODWRK,1020955,17626.46
683842536,MODWRK,1018747,2003.08
677008216,AZURE,1061330,16641.41
676954073,AZURE,1121211,84168.78
683953109,MODWRK,3332266,48.27
677620404,AZURE,1023126,65773.73
683843051,AZURE,4906195,1116.27
676959117,AZURE,1015394,1373401.72
676953013,MODWRK,1020951,90578.47
683857546,MODWRK,2823963,3159.38
676952334,MODWRK,1018532,55963.6
677621899,AZURE,1221609,16904.35
677652173,MODWRK,1166415,135.09
677883466,AZURE,1022559,98485.92
677017153,MODWRK,1018747,10564.6
677053101,AZURE,1018856,505809.16
683866141,MODWRK,1121211,343.03
683895746,MODWRK,2582478,1645.39
683862452,AZURE,1023126,693125.19
683875316,AZURE,6119655,2949.97
676960033,BIZAPP,1036813,525.77
676954693,BIZAPP,1047415,79.66
683845404,MODWRK,2823963,1935.09
683174101,AZURE,1018532,4193427.24
676960780,MODWRK,1328472,11684.21
676994928,MODWRK,1100749,3322.72
677621914,AZURE,1022559,126766.54
683173947,AZURE,5368393,247778.4
676968020,AZURE,1018856,39732.95
683843808,AZURE,1121211,23597.48
683841719,AZURE,1023309,26364.26
677010649,MODWRK,6446231,1510.5
676953582,MODWRK,1540400,110.11
683843320,AZURE,1015394,45541.84
676961605,MODWRK,1095981,1518.41
676955615,MODWRK,1709371,22744.29
676971340,AZURE,1018532,118418.6
676979303,AZURE,2107902,14626.5
677621761,AZURE,1166415,249208.53
676961361,AZURE,2049437,269080.11
677017153,BIZAPP,1018747,1.96
683730124,AZURE,1142665,64133.49
677620861,MODWRK,1121211,2333.38
677054457,AZURE,1023309,5016.5
683841699,AZURE,1023126,25941.65
677022528,AZURE,4750490,18697.13
676954383,AZURE,1015394,9531.36
676959477,MODWRK,1095981,6517.23
677620527,MODWRK,4813611,3964.47
676952958,AZURE,1018532,1179598.71
677620624,MODWRK,1359050,3141.25
677621761,BIZAPP,1166415,2
683844577,BIZAPP,5366924,3.95
676953300,AZURE,1018747,985223.34
677621806,AZURE,2875779,16386.92
683867894,AZURE,1121211,52498.26
676953645,AZURE,1023309,5019.5
676953959,AZURE,1023126,4390284.55
677036107,AZURE,1148041,3325221.9
676954419,MODWRK,1015394,37911.65
676956413,MODWRK,6237001,32.89
676974953,BIZAPP,4813611,553.04
676952334,AZURE,1018532,251660.61
683173836,MODWRK,1359050,51063.2
677001308,MODWRK,1166415,406.28
676978564,AZURE,4504602,26190.53
676996202,MODWRK,1018747,5638.05
676963756,AZURE,1018856,271653.42
683841955,AZURE,1121211,2843.6
683861254,MODWRK,1635755,627.64
683862452,MODWRK,1023126,4262.77
677620682,AZURE,1540400,142826.25
676957025,AZURE,4913162,61547.1
683844900,MODWRK,1095981,6116.42
676960182,BIZAPP,6320657,4.06
683854189,BIZAPP,1110662,12.33
676982231,MODWRK,1021985,12709.24
677027116,MODWRK,1100749,9986.82
677621818,AZURE,4504602,13883.78
677621105,AZURE,1018747,9174.46
677085353,MODWRK,1018856,3984.56
677574987,MODWRK,1121211,2980.7
683861254,AZURE,1635755,165473.23
677620806,MODWRK,1023126,814.85
676959569,MODWRK,1540400,580.42
676981614,MODWRK,1015394,3319.22
676959544,MODWRK,1120036,901.05
676968627,MODWRK,4813611,17869.68
677621864,MODWRK,1018532,3470.82
676965682,MODWRK,1359050,22100.36
683863277,AZURE,1166415,91428.8
683841773,AZURE,4504602,17728.19
677061093,MODWRK,1018747,5449.26
677025160,MODWRK,1018856,6892.42
676975466,AZURE,1023404,97.35
683888258,AZURE,4440273,88450.24
677102849,MODWRK,1023126,88700.43
677076073,AZURE,4836695,314176.61
677043311,AZURE,1015394,235413.76
676959966,MODWRK,1047415,18963.88
677620354,BIZAPP,1636103,379.2
683842983,BIZAPP,1110662,10.27
677045129,MODWRK,3381839,2903.78
676956851,MODWRK,1166415,391.67
683174090,BIZAPP,1542558,1083.58
676992245,AZURE,1018747,414675.4
683174117,AZURE,4579263,6059115.81
677621135,MODWRK,1121211,1612.06
676974261,AZURE,6016266,33140.05
683173989,AZURE,1023126,350307.04
677076073,MODWRK,4836695,529.97
683864079,AZURE,4455800,27868.85
677097055,BIZAPP,1047415,95.28
676960321,MODWRK,4813611,24236.21
676955850,MODWRK,1018532,9126.83
683841938,AZURE,1359050,254652.42
677622067,MODWRK,1166415,344.21
677574655,AZURE,4504602,48246.4
683849084,AZURE,1388828,1640.96
683174117,BIZAPP,1022075,567.51
677075993,MODWRK,1121211,3173.49
676955965,AZURE,1023309,4959.5
677039876,MODWRK,1023126,5797.01
683848497,MODWRK,4836695,1225.46
676954419,AZURE,1015394,5854024.38
676953277,MODWRK,6101651,34208.08
676953177,MODWRK,4813611,22043.01
676984604,MODWRK,2823663,3395.14
676953022,MODWRK,1359050,4082
676954368,MODWRK,1027827,1853.99
676963943,AZURE,4504602,59104.53
676996202,AZURE,1018747,278165.73
677621449,MODWRK,1018856,2.05
676960176,MODWRK,3931983,349.44
683888258,MODWRK,4440273,169
676956670,MODWRK,1023126,9959
677046338,MODWRK,4836695,4598.42
683926132,MODWRK,1015394,7328.26
683842969,MODWRK,1020951,520.25
677620354,AZURE,1636103,123789.17
676955850,AZURE,1018532,386170.24
677620630,MODWRK,1359050,1433.31
677059602,BIZAPP,1166415,149.6
676972588,AZURE,4504602,4920
677061093,AZURE,1018747,3966843.91
683174042,AZURE,1018856,31385.09
677620697,AZURE,2230325,14983.05
676972844,AZURE,1023309,5113.5
677068377,MODWRK,1023126,6775.67
677002177,BIZAPP,1540400,520.92
676953377,AZURE,1015394,4525323.85
676954965,MODWRK,1047415,1.02
676952833,MODWRK,4813611,29390.51
676956541,MODWRK,1018532,10790.14
676952497,AZURE,1359050,71286.64
677077159,MODWRK,1166415,1472.1
676963227,AZURE,5453645,152.94
677621570,MODWRK,1018747,3137.39
683848608,MODWRK,1018856,2163.14
683970961,AZURE,1121211,33750.75
676980491,AZURE,6016266,283378.95
683580078,AZURE,1023126,4500175.87
676964977,MODWRK,1540400,336.38
676952572,MODWRK,1273806,6066.77
676954965,BIZAPP,1047415,81.7
676960195,MODWRK,2823963,3233.08
677032262,AZURE,1018532,53581.56
677574685,MODWRK,1359050,2904.04
677090644,MODWRK,1166415,9008.84
677621793,MODWRK,1176847,12014.54
683895567,AZURE,1018747,54194.88
676957147,MODWRK,1018856,7265.82
683867894,MODWRK,1121211,142.59
676956389,AZURE,6016266,227359.68
676966814,AZURE,1023126,331.39
677042264,AZURE,4720882,81071.93
677094268,AZURE,1161804,237396.6
677073784,AZURE,4744219,1027158.95
677008617,MODWRK,1709371,5878.09
676973089,MODWRK,1018532,18824.56
677039391,AZURE,1135225,833367.11
676954368,BIZAPP,1027827,13.72
676982045,AZURE,4504602,60558.85
676962131,AZURE,5368393,124638.59
677621693,MODWRK,1018856,1250
683842510,AZURE,1121211,4916.5
676956468,MODWRK,3376917,364.04
677043868,MODWRK,1023126,1458.69
676966966,AZURE,4720882,27939.64
676954843,MODWRK,1015394,2226.91
677621439,MODWRK,1095981,2058.88
676952795,AZURE,1156094,209842.83
676956488,MODWRK,4020593,10351.79
676959503,MODWRK,1021985,491.3
677059602,MODWRK,1166415,3927.49
677620346,AZURE,1020353,93950.39
683730033,MODWRK,4561481,146.71
676964686,AZURE,1018856,1278949.56
677046230,MODWRK,1121211,2348.56
676992853,MODWRK,3376917,7142.27
683845793,MODWRK,1273497,4799.4
676970343,BIZAPP,1540400,0.98
677621042,AZURE,1015394,4933.89
676982456,BIZAPP,1047415,2898.87
676953579,AZURE,4813611,2390854.1
677123316,AZURE,1018532,692989.18
677013393,AZURE,1359050,56213.4
677035937,BIZAPP,2698463,49.92
676959664,MODWRK,1020955,21111.98
676957210,AZURE,1018747,20945.02
676957147,AZURE,1018856,126619.01
677620697,MODWRK,2230325,1003.96
677621049,AZURE,1023309,16664.12
676956670,AZURE,1023126,349275.95
676966966,MODWRK,4720882,187.29
677047329,AZURE,1015394,6116.94
677652085,MODWRK,1020951,1594.61
677004987,MODWRK,2823963,8433.44
676973089,AZURE,1018532,567734.43
676986922,MODWRK,1021985,23163.24
677621765,MODWRK,1635505,3527.93
683842185,AZURE,2007912,57984.06
676983107,AZURE,1018747,348149.58
677622125,MODWRK,1018856,4630.96
677620697,BIZAPP,2230325,200.41
676951447,AZURE,4422743,460800.86
683858186,AZURE,1023126,34870.65
676970343,MODWRK,1540400,12112.48
676954843,AZURE,1015394,51093.55
683173880,BIZAPP,4644705,29.78
676953579,MODWRK,4813611,42990.11
676981618,AZURE,1018532,581093.25
683847868,MODWRK,1359050,1755.19
683844041,BIZAPP,1166415,7.9
676953324,AZURE,1542558,603995.12
676953024,MODWRK,1018747,52431.68
685649827,AZURE,1018856,48004.6
677005698,MODWRK,1121211,1002.49
677027438,AZURE,6016266,153991.94
676953017,AZURE,1023126,124644.85
677085281,AZURE,4822476,195502.18
683841812,AZURE,1015394,7990.78
683841762,BIZAPP,1047415,200.18
677057140,MODWRK,2823963,2374.45
676952620,MODWRK,1018532,39024.01
677621447,MODWRK,1359050,477.98
677011802,MODWRK,1166415,754.83
676957327,MODWRK,1022559,276.33
683859200,AZURE,1018747,40887.24
676984460,AZURE,1018856,108276.27
676976778,AZURE,1121211,289329.41
676966577,AZURE,6016266,60987.37
676953703,MODWRK,6446231,5975.49
676953599,AZURE,4994429,270310.49
683925872,AZURE,1015394,39719.04
676953416,MODWRK,1095981,2192.51
676954142,MODWRK,2823963,49675.9
677022790,AZURE,1018532,3928287.67
676957483,MODWRK,1021985,966.78
683874666,MODWRK,1166415,1839.94
677015918,MODWRK,1020955,6031.11
683174088,BIZAPP,1018747,28.9
677883472,AZURE,2875779,238969.47
676962162,AZURE,1121211,331284.26
683841879,AZURE,1023309,15433.5
683845568,AZURE,1023126,94935.04
677621412,MODWRK,1540400,2204.22
683925872,MODWRK,1015394,1460.88
676953167,MODWRK,1020951,130044.52
676955738,AZURE,1115965,10415.91
676952620,AZURE,1018532,1035042.49
677048342,MODWRK,3381839,3497.15
677620481,BIZAPP,1166415,19.75
677620581,MODWRK,5366924,325.76
676953098,AZURE,1018747,269322.17
683880670,AZURE,1018856,698731.79
677464309,AZURE,1121211,1206034.35
676955855,AZURE,6016266,24402.77
676994554,MODWRK,1023126,100.7
676953128,BIZAPP,1540400,165.05
676953696,MODWRK,1015394,2199.95
677574617,MODWRK,2823963,1859.93
676953038,BIZAPP,1018532,163
677091463,MODWRK,1021985,1607.09
683874654,MODWRK,1166415,848.69
676954179,AZURE,4504602,193440.48
683174027,AZURE,1018747,4433214.48
677043866,MODWRK,1028782,22917.55
677005698,AZURE,1121211,54404.12
676993010,AZURE,1023309,14667
683885162,AZURE,1023126,41426.55
683187566,MODWRK,4836695,998.06
676953625,AZURE,1015394,63440.18
683863204,MODWRK,2823963,1911.17
676963268,MODWRK,1018532,37531
677622134,AZURE,-6064,908816.09
677092882,AZURE,1166415,34430
677106325,AZURE,1020955,260878.1
676953098,MODWRK,1018747,5199.43
683885255,MODWRK,1142665,158.24
676962162,MODWRK,1121211,16007.8
677043038,AZURE,1023309,17713.78
677062222,BIZAPP,1023126,126.22
676954263,AZURE,1164124,185157.75
677016556,MODWRK,4813611,206.67
676957650,AZURE,1018532,197457.73
677114798,AZURE,1359050,674795.81
677620407,AZURE,4906115,163955.83
683173936,MODWRK,1020955,7711.52
683843839,AZURE,5368393,297630
683880898,AZURE,1018856,551710.38
676962162,BIZAPP,1121211,39.71
